reset 
clear 
plot 2 with lines 
set size ratio 0.500000 
set nokey 
13 31 0.002843 
13 32 0.001555 
13 33 0.001030 
13 34 0.000547 
13 35 0.000285 
13 36 0.000146 
13 37 0.000074 
13 38 0.000036 
13 39 0.000018 
13 40 0.000009 
13 41 0.000004 
13 42 0.000002 
14 0 100.000000 
14 1 91.480593 
14 2 78.977946 
14 3 67.140985 
14 4 56.252844 
14 5 46.483229 
14 6 37.901327 
14 7 30.500886 
14 8 24.225121 
14 9 18.986334 
14 10 14.679846 
14 11 12.271533 
14 12 9.269191 
14 13 6.900914 
14 14 5.062333 
14 15 3.657965 
14 16 2.602848 
14 17 1.823325 
14 18 1.257134 
14 19 0.852918 
14 20 0.569319 
14 21 0.373810 
14 22 0.279795 
14 23 0.178675 
14 24 0.112193 
14 25 0.069262 
14 26 0.042034 
14 27 0.025075 
14 28 0.014703 
14 29 0.008473 
14 30 0.004798 
14 31 0.002670 
14 32 0.001460 
14 33 0.000967 
14 34 0.000513 
14 35 0.000268 
14 36 0.000137 
14 37 0.000069 
14 38 0.000034 
14 39 0.000017 
14 40 0.000008 
14 41 0.000004 
14 42 0.000002 
15 0 100.000000 
15 1 90.931262 
15 2 77.701249 
15 3 65.345726 
15 4 54.183427 
15 5 44.357474 
15 6 35.879635 
15 7 28.682187 
15 8 22.657027 
15 9 17.679491 
15 10 13.621248 
15 11 11.364344 
15 12 8.562969 
15 13 6.362579 
15 14 4.659993 
15 15 3.362884 
15 16 2.390351 
15 17 1.673012 
15 18 1.152668 
15 19 0.781573 
15 20 0.521435 
15 21 0.342225 
15 22 0.256091 
15 23 0.163485 
15 24 0.102626 
15 25 0.063341 
15 26 0.038433 
15 27 0.022923 
15 28 0.013439 
15 29 0.007743 
15 30 0.004384 
15 31 0.002440 
15 32 0.001334 
15 33 0.000883 
15 34 0.000469 
15 35 0.000245 
15 36 0.000125 
15 37 0.000063 
15 38 0.000031 
15 39 0.000015 
15 40 0.000007 
15 41 0.000004 
15 42 0.000002 
16 0 100.000000 
16 1 90.057415 
16 2 75.705102 
16 3 62.613234 
16 4 51.128570 
16 5 41.311941 
16 6 33.059860 
16 7 26.202854 
16 8 20.559329 
16 9 15.957896 
16 10 12.243801 
16 11 10.191962 
16 12 7.658069 
16 13 5.677519 
16 14 4.150820 
16 15 2.991119 
16 16 2.123606 
16 17 1.484891 
16 18 1.022247 
16 19 0.692685 
16 20 0.461878 
16 21 0.302997 
16 22 0.226675 
16 23 0.144655 
16 24 0.090779 
16 25 0.056014 
16 26 0.033980 
16 27 0.020263 
16 28 0.011877 
16 29 0.006842 
16 30 0.003874 
16 31 0.002155 
16 32 0.001178 
16 33 0.000780 
16 34 0.000414 
16 35 0.000216 
16 36 0.000111 
16 37 0.000056 
16 38 0.000028 
16 39 0.000013 
16 40 0.000006 
16 41 0.000003 
16 42 0.000002 
17 0 100.000000 
17 1 88.633355 
17 2 72.546212 
17 3 58.470089 
17 4 46.700875 
17 5 37.075060 
17 6 29.270122 
17 7 22.962371 
17 8 17.877621 
17 9 13.794932 
17 10 10.536666 
17 11 8.749735 
17 12 6.555051 
17 13 4.848523 
17 14 3.538235 
17 15 2.545936 
17 16 1.805391 
17 17 1.261162 
17 18 0.867533 
17 19 0.587461 
17 20 0.391500 
17 21 0.256709 
17 22 0.191995 
17 23 0.122481 
17 24 0.076840 
17 25 0.047401 
17 26 0.028749 
17 27 0.017140 
17 28 0.010045 
17 29 0.005786 
17 30 0.003275 
17 31 0.001822 
17 32 0.000996 
17 33 0.000660 
17 34 0.000350 
17 35 0.000183 
17 36 0.000094 
17 37 0.000047 
17 38 0.000023 
17 39 0.000011 
17 40 0.000005 
17 41 0.000003 
17 42 0.000001 
18 0 100.000000 
18 1 86.169380 
18 2 67.368416 
18 3 52.139628 
18 4 40.367211 
18 5 31.333972 
18 6 24.346283 
18 7 18.884238 
18 8 14.582891 
18 9 11.185467 
18 10 8.505528 
18 11 7.046482 
18 12 5.264113 
18 13 3.885133 
18 14 2.830313 
18 15 2.033762 
18 16 1.440607 
18 17 1.005442 
18 18 0.691121 
18 19 0.467718 
18 20 0.311543 
18 21 0.204195 
18 22 0.152682 
18 23 0.097370 
18 24 0.061070 
18 25 0.037664 
18 26 0.022838 
18 27 0.013614 
18 28 0.007977 
18 29 0.004594 
18 30 0.002601 
18 31 0.001447 
18 32 0.000791 
18 33 0.000523 
18 34 0.000278 
18 35 0.000145 
18 36 0.000074 
18 37 0.000037 
18 38 0.000019 
18 39 0.000009 
18 40 0.000004 
18 41 0.000002 
18 42 0.000001 
19 0 100.000000 
19 1 81.393954 
19 2 58.400152 
19 3 42.402493 
19 4 31.495974 
19 5 23.816224 
19 6 18.196286 
19 7 13.957346 
19 8 10.696066 
19 9 8.159917 
19 10 6.180556 
19 11 5.109925 
19 12 3.808170 
19 13 2.805375 
19 14 2.040758 
19 15 1.464742 
19 16 1.036597 
19 17 0.722937 
19 18 0.496633 
19 19 0.335931 
19 20 0.223668 
19 21 0.146548 
19 22 0.109556 
19 23 0.069849 
19 24 0.043799 
19 25 0.027007 
19 26 0.016374 
19 27 0.009759 
19 28 0.005718 
19 29 0.003293 
19 30 0.001864 
19 31 0.001036 
19 32 0.000567 
19 33 0.000375 
19 34 0.000199 
19 35 0.000104 
19 36 0.000053 
19 37 0.000027 
19 38 0.000013 
19 39 0.000006 
19 40 0.000003 
19 41 0.000002 
19 42 0.000001 
20 0 100.000000 
20 1 69.918823 
20 2 41.926185 
20 3 27.702482 
20 4 19.628121 
20 5 14.472661 
20 6 10.897574 
20 7 8.283783 
20 8 6.310732 
20 9 4.794898 
20 10 3.621338 
20 11 2.989617 
20 12 2.224145 
20 13 1.636306 
20 14 1.189109 
20 15 0.852791 
20 16 0.603134 
20 17 0.420417 
20 18 0.288691 
20 19 0.195208 
20 20 0.129935 
20 21 0.085113 
20 22 0.063620 
20 23 0.040555 
20 24 0.025426 
20 25 0.015676 
20 26 0.009503 
20 27 0.005663 
20 28 0.003318 
20 29 0.001910 
20 30 0.001081 
20 31 0.000601 
20 32 0.000329 
20 33 0.000218 
20 34 0.000115 
20 35 0.000060 
20 36 0.000031 
20 37 0.000016 
20 38 0.000008 
20 39 0.000004 
20 40 0.000002 
20 41 0.000001 
20 42 0.000000 
EFO 
 pause 0.1 
set cbrange [-1.000000:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 30.306629 
0 2 12.504324 
0 3 7.535825 
0 4 5.186183 
0 5 3.788641 
0 6 2.850611 
0 7 2.175469 
0 8 1.669102 
0 9 1.280284 
0 10 0.978139 
0 11 0.814566 
0 12 0.614841 
0 13 0.459690 
0 14 0.340025 
0 15 0.248594 
0 16 0.179506 
0 17 0.127943 
0 18 0.089967 
0 19 0.062388 
0 20 0.042650 
0 21 0.028736 
0 22 0.021904 
0 23 0.014396 
0 24 0.009319 
0 25 0.005941 
0 26 0.003729 
0 27 0.002305 
0 28 0.001402 
0 29 0.000840 
0 30 0.000495 
0 31 0.000287 
0 32 0.000164 
0 33 0.000112 
0 34 0.000062 
0 35 0.000034 
0 36 0.000018 
0 37 0.000010 
0 38 0.000005 
0 39 0.000003 
0 40 0.000001 
0 41 0.000001 
0 42 0.000000 
1 0 100.000000 
1 1 62.184868 
1 2 33.824529 
1 3 21.629345 
1 4 15.175959 
1 5 11.180358 
1 6 8.449251 
1 7 6.464681 
1 8 4.967986 
1 9 3.814820 
1 10 2.916732 
1 11 2.429896 
1 12 1.834924 
1 13 1.372354 
1 14 1.015367 
1 15 0.742489 
1 16 0.536226 
1 17 0.382242 
1 18 0.268813 
1 19 0.186426 
1 20 0.127455 
1 21 0.085878 
1 22 0.065462 
1 23 0.043026 
1 24 0.027854 
1 25 0.017758 
1 26 0.011147 
1 27 0.006889 
1 28 0.004191 
1 29 0.002510 
1 30 0.001479 
1 31 0.000858 
1 32 0.000490 
1 33 0.000334 
1 34 0.000186 
1 35 0.000101 
1 36 0.000055 
1 37 0.000029 
1 38 0.000015 
1 39 0.000008 
1 40 0.000004 
1 41 0.000002 
1 42 0.000001 
2 0 100.000000 
2 1 78.801256 
2 2 54.150521 
2 3 38.347903 
2 4 28.167324 
2 5 21.234749 
2 6 16.255412 
2 7 12.534833 
2 8 9.681545 
2 9 7.459792 
2 10 5.717401 
2 11 4.768960 
2 12 3.606445 
2 13 2.700225 
2 14 1.999496 
2 15 1.463092 
2 16 1.057194 
2 17 0.753922 
2 18 0.530376 
2 19 0.367925 
2 20 0.251600 
2 21 0.169557 
2 22 0.129263 
2 23 0.084972 
2 24 0.055016 
2 25 0.035078 
2 26 0.022022 
2 27 0.013611 
2 28 0.008281 
2 29 0.004960 
2 30 0.002923 
2 31 0.001696 
2 32 0.000968 
2 33 0.000660 
2 34 0.000367 
2 35 0.000201 
2 36 0.000108 
2 37 0.000057 
2 38 0.000030 
2 39 0.000015 
2 40 0.000008 
2 41 0.000004 
2 42 0.000002 
3 0 100.000000 
3 1 85.029278 
3 2 65.142396 
3 3 49.672387 
3 4 38.145590 
3 5 29.533851 
3 6 22.985132 
3 7 17.914783 
3 8 13.936919 
3 9 10.792751 
3 10 8.301818 
3 11 6.937546 
3 12 5.257941 
3 13 3.943329 
3 14 2.923789 
3 15 2.141601 
3 16 1.548719 
3 17 1.105162 
3 18 0.777881 
3 19 0.539854 
3 20 0.369303 
3 21 0.248953 
3 22 0.189824 
3 23 0.124810 
3 24 0.080825 
3 25 0.051542 
3 26 0.032363 
3 27 0.020005 
3 28 0.012173 
3 29 0.007291 
3 30 0.004298 
3 31 0.002493 
3 32 0.001423 
3 33 0.000971 
3 34 0.000539 
3 35 0.000295 
3 36 0.000159 
3 37 0.000084 
3 38 0.000044 
3 39 0.000022 
3 40 0.000011 
3 41 0.000006 
3 42 0.000004 
4 0 100.000000 
4 1 88.077568 
4 2 71.380519 
4 3 57.075367 
4 4 45.380285 
4 5 35.991473 
4 6 28.477779 
4 7 22.452017 
4 8 17.609093 
4 9 13.716674 
4 10 10.596569 
4 11 8.875201 
4 12 6.744650 
4 13 5.068837 
4 14 3.764390 
4 15 2.760848 
4 16 1.998573 
4 17 1.427353 
4 18 1.005332 
4 19 0.698091 
4 20 0.477767 
4 21 0.322192 
4 22 0.245722 
4 23 0.161610 
4 24 0.104681 
4 25 0.066769 
4 26 0.041931 
4 27 0.025923 
4 28 0.015776 
4 29 0.009450 
4 30 0.005571 
4 31 0.003232 
4 32 0.001845 
4 33 0.001259 
4 34 0.000700 
4 35 0.000383 
4 36 0.000206 
4 37 0.000109 
4 38 0.000057 
4 39 0.000029 
4 40 0.000015 
4 41 0.000008 
4 42 0.000005 
5 0 100.000000 
5 1 89.795520 
5 2 75.143343 
5 3 61.929368 
5 4 50.490372 
5 5 40.828336 
5 6 32.777221 
5 7 26.121264 
5 8 20.651255 
5 9 16.182897 
5 10 12.558500 
5 11 10.543765 
5 12 8.036036 
5 13 6.053078 
5 14 4.503379 
5 15 3.307527 
5 16 2.397044 
5 17 1.713516 
5 18 1.207796 
5 19 0.839200 
5 20 0.574636 
5 21 0.387685 
5 22 0.295743 
5 23 0.194572 
5 24 0.126066 
5 25 0.080428 
5 26 0.050519 
5 27 0.031238 
5 28 0.019014 
5 29 0.011391 
5 30 0.006716 
5 31 0.003897 
5 32 0.002225 
5 33 0.001518 
5 34 0.000844 
5 35 0.000461 
5 36 0.000248 
5 37 0.000131 
5 38 0.000068 
5 39 0.000035 
5 40 0.000018 
5 41 0.000009 
5 42 0.000005 
6 0 100.000000 
6 1 90.839610 
6 2 77.512956 
6 3 65.143387 
6 4 54.051453 
6 5 44.354391 
6 6 36.029491 
6 7 28.979190 
6 8 23.075321 
6 9 18.183007 
6 10 14.171531 
6 11 11.925767 
6 12 9.115347 
6 13 6.881554 
6 14 5.128931 
6 15 3.772375 
6 16 2.737099 
6 17 1.958446 
6 18 1.381504 
6 19 0.960507 
6 20 0.658048 
6 21 0.444156 
6 22 0.338908 
6 23 0.223045 
6 24 0.144555 
6 25 0.092246 
6 26 0.057954 
6 27 0.035843 
6 28 0.021820 
6 29 0.013074 
6 30 0.007709 
6 31 0.004474 
6 32 0.002555 
6 33 0.001743 
6 34 0.000969 
6 35 0.000530 
6 36 0.000285 
6 37 0.000151 
6 38 0.000079 
6 39 0.000040 
6 40 0.000021 
6 41 0.000011 
6 42 0.000006 
7 0 100.000000 
7 1 91.497226 
7 2 79.036222 
7 3 67.274915 
7 4 56.496577 
7 5 46.857162 
7 6 38.406233 
7 7 31.119340 
7 8 24.926994 
7 9 19.735358 
7 10 15.439429 
7 11 13.019661 
7 12 9.977064 
7 13 7.547573 
7 14 5.634593 
7 15 4.149801 
7 16 3.014191 
7 17 2.158608 
7 18 1.523801 
7 19 1.060074 
7 20 0.726623 
7 21 0.490646 
7 22 0.374472 
7 23 0.246528 
7 24 0.159817 
7 25 0.102009 
7 26 0.064100 
7 27 0.039650 
7 28 0.024141 
7 29 0.014467 
7 30 0.008531 
7 31 0.004951 
7 32 0.002828 
7 33 0.001929 
7 34 0.001072 
7 35 0.000586 
7 36 0.000316 
7 37 0.000167 
7 38 0.000087 
7 39 0.000045 
7 40 0.000023 
7 41 0.000012 
7 42 0.000007 
8 0 100.000000 
8 1 91.911691 
8 2 80.008195 
8 3 68.662179 
8 4 58.125477 
8 5 48.564281 
8 6 40.063167 
8 7 32.640086 
8 8 26.264113 
8 9 20.871324 
8 10 16.377329 
8 11 13.833743 
8 12 10.623230 
8 13 8.050047 
8 14 6.017968 
8 15 4.437091 
8 16 3.225792 
8 17 2.311866 
8 18 1.632990 
8 19 1.136612 
8 20 0.779416 
8 21 0.526481 
8 22 0.401905 
8 23 0.264659 
8 24 0.171610 
8 25 0.109558 
8 26 0.068855 
8 27 0.042598 
8 28 0.025939 
8 29 0.015546 
8 30 0.009169 
8 31 0.005322 
8 32 0.003039 
8 33 0.002073 
8 34 0.001153 
8 35 0.000630 
8 36 0.000339 
8 37 0.000180 
8 38 0.000094 
8 39 0.000048 
8 40 0.000025 
8 41 0.000013 
8 42 0.000007 
9 0 100.000000 
9 1 92.159761 
9 2 80.594329 
9 3 69.509140 
9 4 59.135091 
9 5 49.639312 
9 6 41.122606 
9 7 33.625905 
9 8 27.141284 
9 9 21.624060 
9 10 17.004014 
9 11 14.380256 
9 12 11.059606 
9 13 8.391027 
9 14 6.279150 
9 15 4.633439 
9 16 3.370786 
9 17 2.417106 
9 18 1.708100 
9 19 1.189338 
9 20 0.815828 
9 21 0.551222 
9 22 0.420856 
9 23 0.277193 
9 24 0.179768 
9 25 0.114783 
9 26 0.072148 
9 27 0.044640 
9 28 0.027185 
9 29 0.016294 
9 30 0.009611 
9 31 0.005578 
9 32 0.003186 
9 33 0.002174 
9 34 0.001208 
9 35 0.000661 
9 36 0.000356 
9 37 0.000188 
9 38 0.000098 
9 39 0.000050 
9 40 0.000026 
9 41 0.000013 
9 42 0.000008 
10 0 100.000000 
10 1 92.282691 
10 2 80.886000 
10 3 69.933560 
10 4 59.645459 
10 5 50.187888 
10 6 41.668245 
10 7 34.137971 
10 8 27.600352 
10 9 22.020548 
10 10 17.335891 
10 11 14.670567 
10 12 11.292320 
10 13 8.573450 
10 14 6.419246 
10 15 4.738984 
10 16 3.448862 
10 17 2.473856 
10 18 1.748650 
10 19 1.217831 
10 20 0.835521 
10 21 0.564612 
10 22 0.431116 
10 23 0.283983 
10 24 0.184190 
10 25 0.117615 
10 26 0.073934 
10 27 0.045748 
10 28 0.027861 
10 29 0.016700 
10 30 0.009851 
10 31 0.005718 
10 32 0.003266 
10 33 0.002228 
10 34 0.001239 
10 35 0.000678 
10 36 0.000365 
10 37 0.000193 
10 38 0.000101 
10 39 0.000052 
10 40 0.000026 
10 41 0.000014 
10 42 0.000008 
11 0 100.000000 
11 1 92.299680 
11 2 80.926371 
11 3 69.992463 
11 4 59.716528 
11 5 50.264558 
11 6 41.744782 
11 7 34.210043 
11 8 27.665160 
11 9 22.076667 
11 10 17.382969 
11 11 14.711800 
11 12 11.325425 
11 13 8.599435 
11 14 6.439224 
11 15 4.754048 
11 16 3.460014 
11 17 2.481967 
11 18 1.754448 
11 19 1.221907 
11 20 0.838339 
11 21 0.566528 
11 22 0.432585 
11 23 0.284956 
11 24 0.184823 
11 25 0.118021 
11 26 0.074190 
11 27 0.045906 
11 28 0.027958 
11 29 0.016758 
11 30 0.009885 
11 31 0.005738 
11 32 0.003277 
11 33 0.002236 
11 34 0.001243 
11 35 0.000680 
11 36 0.000366 
11 37 0.000194 
11 38 0.000101 
11 39 0.000052 
11 40 0.000026 
11 41 0.000014 
11 42 0.000008 
12 0 100.000000 
12 1 92.213317 
12 2 80.721299 
12 3 69.693655 
12 4 59.356603 
12 5 49.876975 
12 6 41.358571 
12 7 33.846980 
12 8 27.339182 
12 9 21.794761 
12 10 17.146742 
12 11 14.505030 
12 12 11.159545 
12 13 8.469318 
12 14 6.339243 
12 15 4.678692 
12 16 3.404250 
12 17 2.441422 
12 18 1.725470 
12 19 1.201541 
12 20 0.824261 
12 21 0.556955 
12 22 0.425248 
12 23 0.280100 
12 24 0.181661 
12 25 0.115995 
12 26 0.072913 
12 27 0.045114 
12 28 0.027475 
12 29 0.016467 
12 30 0.009713 
12 31 0.005638 
12 32 0.003220 
12 33 0.002197 
12 34 0.001221 
12 35 0.000668 
12 36 0.000360 
12 37 0.000190 
12 38 0.000099 
12 39 0.000051 
12 40 0.000026 
12 41 0.000014 
12 42 0.000008 
13 0 100.000000 
13 1 92.010277 
13 2 80.240741 
13 3 68.997262 
13 4 58.523515 
13 5 48.986521 
13 6 40.477760 
13 7 33.024573 
13 8 26.605215 
13 9 21.163299 
13 10 16.619897 
13 11 14.045026 
13 12 10.791676 
13 13 8.181505 
13 14 6.118559 
13 15 4.512650 
13 16 3.281550 
13 17 2.352314 
13 18 1.661844 
13 19 1.156860 
13 20 0.793395 
13 21 0.535976 
13 22 0.409177 
13 23 0.269468 
13 24 0.174740 
13 25 0.111562 
13 26 0.070118 
13 27 0.043381 
13 28 0.026417 
13 29 0.015832 
13 30 0.009338 
13 31 0.005420 
13 32 0.003096 
13 33 0.002112 
13 34 0.001174 
13 35 0.000642 
13 36 0.000346 
13 37 0.000183 
13 38 0.000095 
13 39 0.000049 
13 40 0.000025 
13 41 0.000013 
13 42 0.000008 
14 0 100.000000 
14 1 91.657646 
14 2 79.411342 
14 3 67.807783 
14 4 57.118681 
14 5 47.505255 
14 6 39.031712 
14 7 31.690500 
14 8 25.426997 
14 9 20.158587 
14 10 15.787810 
14 11 13.321537 
14 12 10.216160 
14 13 7.733176 
14 14 5.776004 
14 15 4.255649 
14 16 3.092079 
14 17 2.214978 
14 18 1.563936 
14 19 1.088193 
14 20 0.746010 
14 21 0.503801 
14 22 0.384541 
14 23 0.253181 
14 24 0.164143 
14 25 0.104777 
14 26 0.065844 
14 27 0.040731 
14 28 0.024800 
14 29 0.014862 
14 30 0.008765 
14 31 0.005087 
14 32 0.002905 
14 33 0.001982 
14 34 0.001102 
14 35 0.000603 
14 36 0.000324 
14 37 0.000172 
14 38 0.000089 
14 39 0.000046 
14 40 0.000023 
14 41 0.000012 
14 42 0.000007 
15 0 100.000000 
15 1 91.092769 
15 2 78.096587 
15 3 65.953971 
15 4 54.973233 
15 5 45.289754 
15 6 36.910759 
15 7 29.767338 
15 8 23.753363 
15 9 18.748805 
15 10 14.631919 
15 11 12.322144 
15 12 9.426780 
15 13 7.121756 
15 14 5.310993 
15 15 3.908081 
15 16 2.836619 
15 17 2.030272 
15 18 1.432528 
15 19 0.996187 
15 20 0.682610 
15 21 0.460800 
15 22 0.351638 
15 23 0.231448 
15 24 0.150015 
15 25 0.095738 
15 26 0.060152 
15 27 0.037204 
15 28 0.022649 
15 29 0.013571 
15 30 0.008003 
15 31 0.004644 
15 32 0.002652 
15 33 0.001809 
15 34 0.001006 
15 35 0.000550 
15 36 0.000296 
15 37 0.000157 
15 38 0.000082 
15 39 0.000042 
15 40 0.000021 
15 41 0.000011 
15 42 0.000007 
16 0 100.000000 
16 1 90.199843 
16 2 76.053741 
16 3 63.149630 
16 4 51.825080 
16 5 42.134095 
16 6 33.969182 
16 7 27.159821 
16 8 21.526160 
16 9 16.900896 
16 10 13.135085 
16 11 11.036620 
16 12 8.419842 
16 13 6.347016 
16 14 4.724919 
16 15 3.471914 
16 16 2.517158 
16 17 1.799947 
16 18 1.269047 
16 19 0.881946 
16 20 0.604013 
16 21 0.407565 
16 22 0.310935 
16 23 0.204590 
16 24 0.132569 
16 25 0.084584 
16 26 0.053133 
16 27 0.032857 
16 28 0.020000 
16 29 0.011982 
16 30 0.007065 
16 31 0.004099 
16 32 0.002341 
16 33 0.001597 
16 34 0.000887 
16 35 0.000485 
16 36 0.000261 
16 37 0.000138 
16 38 0.000072 
16 39 0.000037 
16 40 0.000019 
16 41 0.000010 
16 42 0.000006 
17 0 100.000000 
17 1 88.753550 
17 2 72.840428 
17 3 58.922754 
17 4 47.288660 
17 5 37.768876 
17 6 30.037498 
17 7 23.769954 
17 8 18.693528 
17 9 14.590729 
17 10 11.288819 
17 11 9.462541 
17 12 7.197909 
17 13 5.413510 
17 14 4.022716 
17 15 2.951677 
17 16 2.137508 
17 17 1.527037 
17 18 1.075806 
17 19 0.747178 
17 20 0.511447 
17 21 0.344954 
17 22 0.263102 
17 23 0.173059 
17 24 0.112107 
17 25 0.071511 
17 26 0.044912 
17 27 0.027768 
17 28 0.016900 
17 29 0.010123 
17 30 0.005968 
17 31 0.003463 
17 32 0.001977 
17 33 0.001348 
17 34 0.000749 
17 35 0.000410 
17 36 0.000221 
17 37 0.000117 
17 38 0.000061 
17 39 0.000031 
17 40 0.000016 
17 41 0.000008 
17 42 0.000005 
18 0 100.000000 
18 1 86.264645 
18 2 67.601607 
18 3 52.498401 
18 4 40.833077 
18 5 31.883876 
18 6 24.954489 
18 7 19.524311 
18 8 15.229562 
18 9 11.816198 
18 10 9.101667 
18 11 7.611435 
18 12 5.773628 
18 13 4.332929 
18 14 3.214301 
18 15 2.355342 
18 16 1.703835 
18 17 1.216167 
18 18 0.856193 
18 19 0.594306 
18 20 0.406610 
18 21 0.274135 
18 22 0.209039 
18 23 0.137457 
18 24 0.089021 
18 25 0.056773 
18 26 0.035649 
18 27 0.022037 
18 28 0.013410 
18 29 0.008032 
18 30 0.004735 
18 31 0.002747 
18 32 0.001568 
18 33 0.001070 
18 34 0.000594 
18 35 0.000325 
18 36 0.000175 
18 37 0.000093 
18 38 0.000048 
18 39 0.000025 
18 40 0.000013 
18 41 0.000007 
18 42 0.000004 
19 0 100.000000 
19 1 81.462124 
19 2 58.567019 
19 3 42.659225 
19 4 31.829340 
19 5 24.209726 
19 6 18.631508 
19 7 14.415372 
19 8 11.158813 
19 9 8.611257 
19 10 6.607144 
19 11 5.514196 
19 12 4.172770 
19 13 3.125810 
19 14 2.315533 
19 15 1.694859 
19 16 1.224958 
19 17 0.873729 
19 18 0.614756 
19 19 0.426515 
19 20 0.291696 
19 21 0.196596 
19 22 0.149884 
19 23 0.098534 
19 24 0.063800 
19 25 0.040681 
19 26 0.025541 
19 27 0.015786 
19 28 0.009605 
19 29 0.005753 
19 30 0.003391 
19 31 0.001967 
19 32 0.001123 
19 33 0.000766 
19 34 0.000426 
19 35 0.000233 
19 36 0.000125 
19 37 0.000066 
19 38 0.000035 
19 39 0.000018 
19 40 0.000009 
19 41 0.000005 
19 42 0.000003 
20 0 100.000000 
20 1 69.958334 
20 2 42.022903 
20 3 27.851286 
20 4 19.821344 
20 5 14.700739 
20 6 11.149832 
20 7 8.549259 
20 8 6.578944 
20 9 5.056499 
20 10 3.868592 
20 11 3.223936 
20 12 2.435470 
20 13 1.822033 
20 14 1.348371 
20 15 0.986169 
20 16 0.712310 
20 17 0.507817 
20 18 0.357156 
20 19 0.247711 
20 20 0.169365 
20 21 0.114121 
20 22 0.086994 
20 23 0.057181 
20 24 0.037019 
20 25 0.023601 
20 26 0.014816 
20 27 0.009157 
20 28 0.005571 
20 29 0.003336 
20 30 0.001966 
20 31 0.001141 
20 32 0.000651 
20 33 0.000444 
20 34 0.000247 
20 35 0.000135 
20 36 0.000073 
20 37 0.000038 
20 38 0.000020 
20 39 0.000010 
20 40 0.000005 
20 41 0.000003 
20 42 0.000002 
EFO 
 pause 0.1 
set cbrange [-0.999999:101.000000] 
set palette defined (-1 "#0000FF", 101 "#FF0000") 
plot "-" using 2:1:3 with image 
0 0 100.000000 
0 1 30.315055 
0 2 12.524983 
0 3 7.567703 
0 4 5.227753 
0 5 3.837985 
0 6 2.905565 
0 7 2.233784 
0 8 1.728587 
0 9 1.338941 
0 10 1.034264 
0 11 0.868232 
0 12 0.663948 
0 13 0.503537 
0 14 0.378275 
0 15 0.281225 
0 16 0.206750 
0 17 0.150218 
0 18 0.107812 
0 19 0.076402 
0 20 0.053442 
0 21 0.036887 
0 22 0.028593 
0 23 0.019292 
0 24 0.012836 
0 25 0.008421 
0 26 0.005447 
0 27 0.003473 
0 28 0.002182 
0 29 0.001351 
0 30 0.000825 
0 31 0.000496 
0 32 0.000294 
0 33 0.000206 
0 34 0.000119 
0 35 0.000068 
0 36 0.000038 
0 37 0.000021 
0 38 0.000011 
0 39 0.000006 
0 40 0.000003 
0 41 0.000002 
0 42 0.000001 
1 0 100.000000 
1 1 62.210063 
1 2 33.886298 
1 3 21.724655 
1 4 15.300247 
1 5 11.327889 
1 6 8.613560 
1 7 6.639035 
1 8 5.145839 
1 9 3.990198 
1 10 3.084540 
1 11 2.590352 
1 12 1.981748 
1 13 1.503453 
1 14 1.129731 
1 15 0.840052 
1 16 0.617683 
1 17 0.448844 
1 18 0.322169 
1 19 0.228326 
1 20 0.159720 
1 21 0.110249 
1 22 0.085463 
1 23 0.057664 
1 24 0.038369 
1 25 0.025174 
1 26 0.016282 
1 27 0.010381 
1 28 0.006524 
1 29 0.004040 
1 30 0.002466 
1 31 0.001483 
1 32 0.000878 
1 33 0.000615 
1 34 0.000355 
1 35 0.000202 
1 36 0.000113 
1 37 0.000063 
1 38 0.000034 
1 39 0.000018 
1 40 0.000010 
1 41 0.000005 
1 42 0.000003 
2 0 100.000000 
2 1 78.851074 
2 2 54.272659 
2 3 38.536365 
2 4 28.413085 
2 5 21.526469 
2 6 16.580307 
2 7 12.879591 
2 8 10.033221 
2 9 7.806575 
2 10 6.049216 
2 11 5.086237 
2 12 3.896768 
2 13 2.959452 
2 14 2.225632 
2 15 1.656008 
2 16 1.218262 
2 17 0.885616 
2 18 0.635880 
2 19 0.450776 
2 20 0.315399 
2 21 0.217746 
2 22 0.168811 
2 23 0.113916 
2 24 0.075808 
2 25 0.049741 
2 26 0.032176 
2 27 0.020516 
2 28 0.012893 
2 29 0.007985 
2 30 0.004873 
2 31 0.002931 
2 32 0.001736 
2 33 0.001215 
2 34 0.000702 
2 35 0.000400 
2 36 0.000224 
2 37 0.000124 
2 38 0.000067 
2 39 0.000036 
2 40 0.000019 
2 41 0.000011 
2 42 0.000007 
3 0 100.000000 
3 1 85.102596 
3 2 65.322148 
3 3 49.949747 
3 4 38.507277 
3 5 29.963178 
3 6 23.463281 
3 7 18.422165 
3 8 14.454481 
3 9 11.303114 
3 10 8.790152 
3 11 7.404484 
3 12 5.685210 
3 13 4.324834 
3 14 3.256594 
3 15 2.425516 
3 16 1.785764 
3 17 1.298978 
3 18 0.933151 
3 19 0.661786 
3 20 0.463196 
3 21 0.319874 
3 22 0.248026 
3 23 0.167407 
3 24 0.111425 
3 25 0.073122 
3 26 0.047306 
3 27 0.030167 
3 28 0.018960 
3 29 0.011744 
3 30 0.007168 
3 31 0.004311 
3 32 0.002554 
3 33 0.001787 
3 34 0.001033 
